opportunity_id,account_id,originating_lead_id,owner_rep_id,created_at,close_date,stage,amount,is_closed,is_won,is_closed_lost,opportunity_source,lead_source,region,territory_id,segment,industry,sales_cycle_days,loss_reason_id,loss_reason,loss_reason_category,controllable_loss_flag,days_in_stage,activity_count,days_since_last_activity,next_step_exists,operational_risk_score
OPP_000121,ACC_002196,LEAD_000417,REP_AMER_MM_02,2024-05-12,2024-07-17,Closed Won,188000,1,1,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Energy,66,,,,,1,10,2,0,1
OPP_000122,ACC_001620,LEAD_003918,REP_AMER_MM_05,2024-05-25,,Discovery,176000,0,0,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Technology,,,,,,8,9,0,1,1
OPP_000123,ACC_001352,LEAD_011514,REP_UKI_01,2024-05-03,2024-07-01,Closed Won,73000,1,1,0,converted_mql,Demo Request,EMEA,UKI,Commercial,Retail,59,,,,,0,14,5,0,0
OPP_000124,ACC_000245,LEAD_011738,REP_FRBNLX_03,2024-04-26,,Proposal,42000,0,0,0,converted_mql,Demo Request,EMEA,FR_BENELUX,Commercial,Manufacturing,,,,,,18,6,9,1,1
OPP_000125,ACC_000125,LEAD_006144,REP_NORDICS_01,2024-04-01,,Proposal,113000,0,0,0,converted_mql,Demo Request,EMEA,NORDICS,Mid-Market,Technology,,,,,,25,9,12,1,1
OPP_000126,ACC_001038,LEAD_008419,REP_LATAM_03,2024-08-15,2024-09-25,Closed Lost,55000,1,0,1,converted_mql,Demo Request,AMER,LATAM,Commercial,Telecommunications,41,LR_POOR_FIT,Poor fit,Qualification,1,1,17,6,0,3
OPP_000127,ACC_000659,LEAD_008171,REP_UKI_01,2024-08-14,,Demo,39000,0,0,0,converted_mql,Demo Request,EMEA,UKI,Commercial,Healthcare,,,,,,1,12,2,1,0
OPP_000128,ACC_001870,LEAD_009696,REP_UKI_02,2024-08-03,2024-10-16,Closed Won,439000,1,1,0,converted_mql,Demo Request,EMEA,UKI,Enterprise,Technology,74,,,,,0,8,5,0,2
OPP_000129,ACC_000464,LEAD_011571,REP_JPKR_03,2025-05-30,2025-07-11,Closed Lost,35000,1,0,1,converted_mql,Demo Request,APJ,JAPAN_KOREA,Commercial,Energy,42,LR_NO_DECISION,No decision,Timing,0,1,4,0,0,5
OPP_000130,ACC_001418,LEAD_002030,REP_AMER_MM_04,2024-10-27,,Qualification,199000,0,0,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Public Sector,,,,,,1,9,4,1,1
OPP_000131,ACC_000034,LEAD_006209,REP_JPKR_01,2024-04-06,2024-05-10,Closed Lost,74000,1,0,1,converted_mql,Demo Request,APJ,JAPAN_KOREA,Commercial,Financial Services,34,LR_TECHNICAL_MISMATCH,Technical requirements mismatch,Product Fit,0,2,10,2,0,1
OPP_000132,ACC_001461,LEAD_010344,REP_AMER_ENT_06,2024-06-05,2024-09-12,Closed Won,390000,1,1,0,converted_mql,Demo Request,AMER,AMER_ENT,Enterprise,Retail,99,,,,,1,10,4,0,1
OPP_000133,ACC_000440,LEAD_006549,REP_UKI_01,2024-11-18,,Demo,46000,0,0,0,converted_mql,Demo Request,EMEA,UKI,Commercial,Public Sector,,,,,,13,9,9,1,1
OPP_000134,ACC_000950,LEAD_009177,REP_AMER_COMM_06,2024-04-09,,Negotiation,63000,0,0,0,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Technology,,,,,,15,12,12,1,0
OPP_000135,ACC_001408,LEAD_004749,REP_JPKR_01,2024-01-30,2024-02-28,Closed Won,64000,1,1,0,converted_mql,Demo Request,APJ,JAPAN_KOREA,Commercial,Manufacturing,29,,,,,0,10,5,0,0
OPP_000136,ACC_000355,LEAD_009378,REP_AMER_COMM_02,2025-03-29,2025-04-26,Closed Lost,43000,1,0,1,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Financial Services,28,LR_NO_BUDGET,No budget,Commercial,0,0,9,4,0,2
OPP_000137,ACC_001112,LEAD_006359,REP_UKI_01,2024-01-24,2024-05-03,Closed Won,591000,1,1,0,converted_mql,Demo Request,EMEA,UKI,Enterprise,Financial Services,100,,,,,2,5,2,0,1
OPP_000138,ACC_000733,LEAD_004096,REP_AMER_COMM_06,2024-07-28,2024-09-20,Closed Won,16000,1,1,0,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Telecommunications,54,,,,,1,9,1,0,1
OPP_000139,ACC_001826,LEAD_009069,REP_AMER_ENT_05,2024-02-01,,Demo,228000,0,0,0,converted_mql,Demo Request,AMER,AMER_ENT,Enterprise,Education,,,,,,20,12,13,1,1
OPP_000140,ACC_000266,LEAD_005330,REP_AMER_MM_03,2024-10-30,2025-01-06,Closed Won,240000,1,1,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Education,68,,,,,0,10,3,0,0
OPP_000141,ACC_000074,LEAD_007304,REP_FRBNLX_02,2025-04-19,2025-08-14,Closed Won,493000,1,1,0,converted_mql,Demo Request,EMEA,FR_BENELUX,Enterprise,Technology,117,,,,,2,12,3,0,1
OPP_000142,ACC_000564,LEAD_001701,REP_UKI_02,2025-01-16,2025-01-23,Closed Won,39000,1,1,0,converted_mql,Demo Request,EMEA,UKI,Commercial,Manufacturing,7,,,,,2,9,3,0,2
OPP_000143,ACC_000717,LEAD_002998,REP_UKI_02,2024-11-30,2025-01-27,Closed Won,17000,1,1,0,converted_mql,Demo Request,EMEA,UKI,Commercial,Education,58,,,,,1,11,0,0,0
OPP_000144,ACC_001474,LEAD_011926,REP_AMER_ENT_07,2025-02-22,,Demo,541000,0,0,0,converted_mql,Demo Request,AMER,AMER_ENT,Enterprise,Telecommunications,,,,,,6,5,3,1,1
OPP_000145,ACC_001489,LEAD_009171,REP_AMER_COMM_06,2024-02-17,,Negotiation,47000,0,0,0,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Telecommunications,,,,,,24,4,3,1,0
OPP_000146,ACC_000947,LEAD_005709,REP_UKI_01,2024-03-13,,Proposal,183000,0,0,0,converted_mql,Demo Request,EMEA,UKI,Mid-Market,Telecommunications,,,,,,16,15,9,1,1
OPP_000147,ACC_001716,LEAD_007939,REP_FRBNLX_02,2025-05-06,,Negotiation,882000,0,0,0,converted_mql,Demo Request,EMEA,FR_BENELUX,Enterprise,Public Sector,,,,,,20,8,13,1,1
OPP_000148,ACC_000727,LEAD_000076,REP_INDIA_03,2025-05-21,,Negotiation,72000,0,0,0,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Financial Services,,,,,,20,10,7,1,2
OPP_000149,ACC_000440,LEAD_008103,REP_UKI_01,2024-02-17,2024-04-10,Closed Lost,22000,1,0,1,converted_mql,Demo Request,EMEA,UKI,Commercial,Public Sector,53,LR_NO_BUDGET,No budget,Commercial,0,1,11,3,0,1
OPP_000150,ACC_002048,LEAD_000236,REP_INDIA_03,2024-07-21,,Discovery,55000,0,0,0,converted_mql,Demo Request,APJ,INDIA,Commercial,Retail,,,,,,16,7,13,0,2
OPP_000151,ACC_000827,LEAD_007366,REP_AMER_MM_08,2024-01-30,,Negotiation,142000,0,0,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Telecommunications,,,,,,16,10,12,0,3
OPP_000152,ACC_000512,LEAD_000723,REP_AMER_COMM_02,2024-08-27,,Demo,81000,0,0,0,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Technology,,,,,,15,8,0,1,1
OPP_000153,ACC_001716,LEAD_003496,REP_FRBNLX_02,2025-06-23,2025-09-08,Closed Won,530000,1,1,0,converted_mql,Demo Request,EMEA,FR_BENELUX,Enterprise,Public Sector,77,,,,,2,7,3,0,0
OPP_000154,ACC_000518,LEAD_005023,REP_MEA_02,2024-06-04,,Negotiation,145000,0,0,0,converted_mql,Partner Referral,EMEA,MEA,Mid-Market,Healthcare,,,,,,27,14,6,1,2
OPP_000155,ACC_001188,LEAD_005286,REP_AMER_ENT_03,2024-07-26,2024-09-29,Closed Won,521000,1,1,0,converted_mql,Demo Request,AMER,AMER_ENT,Enterprise,Manufacturing,65,,,,,2,10,5,0,1
OPP_000156,ACC_000827,LEAD_008239,REP_AMER_ENT_07,2024-12-15,,Proposal,110000,0,0,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Telecommunications,,,,,,11,8,4,0,2
OPP_000157,ACC_001884,LEAD_008064,REP_NORDICS_01,2024-12-10,2025-01-04,Closed Lost,45000,1,0,1,converted_mql,Demo Request,EMEA,NORDICS,Commercial,Retail,25,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,0,4,6,0,1
OPP_000158,ACC_000674,LEAD_004078,REP_AMER_COMM_04,2025-01-20,2025-02-02,Closed Lost,56000,1,0,1,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Retail,13,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,0,12,5,0,2
OPP_000159,ACC_002048,LEAD_000512,REP_INDIA_03,2025-03-11,,Demo,47000,0,0,0,converted_mql,Demo Request,APJ,INDIA,Commercial,Retail,,,,,,21,8,1,1,1
OPP_000160,ACC_000433,LEAD_007202,REP_DACH_03,2025-04-18,2025-04-25,Closed Lost,74000,1,0,1,converted_mql,Demo Request,EMEA,DACH,Commercial,Healthcare,7,LR_POOR_FIT,Poor fit,Qualification,1,1,11,5,0,1
OPP_000161,ACC_000500,LEAD_010400,REP_UKI_01,2024-07-04,,Proposal,207000,0,0,0,converted_mql,Demo Request,EMEA,UKI,Mid-Market,Energy,,,,,,22,3,7,1,1
OPP_000162,ACC_000594,LEAD_008878,REP_UKI_01,2025-04-01,,Demo,42000,0,0,0,converted_mql,Demo Request,EMEA,UKI,Commercial,Healthcare,,,,,,27,12,9,1,2
OPP_000163,ACC_000021,LEAD_007084,REP_JPKR_02,2024-01-20,2024-02-28,Closed Won,47000,1,1,0,converted_mql,Demo Request,APJ,JAPAN_KOREA,Mid-Market,Healthcare,39,,,,,1,9,3,0,1
OPP_000164,ACC_000810,LEAD_011199,REP_AMER_COMM_01,2025-03-30,,Demo,72000,0,0,0,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Technology,,,,,,13,9,8,1,1
OPP_000165,ACC_001713,LEAD_002548,REP_UKI_02,2024-12-30,,Negotiation,74000,0,0,0,converted_mql,Demo Request,EMEA,UKI,Commercial,Energy,,,,,,29,12,10,1,1
OPP_000166,ACC_000320,LEAD_001628,REP_AMER_COMM_08,2025-03-22,,Discovery,75000,0,0,0,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Telecommunications,,,,,,13,10,13,1,1
OPP_000167,ACC_001318,LEAD_011647,REP_ANZ_02,2024-06-16,2024-07-25,Closed Lost,19000,1,0,1,converted_mql,Demo Request,APJ,ANZ,Commercial,Financial Services,39,LR_PROCUREMENT_LEGAL_DELAY,Procurement/legal delay,Timing,0,0,16,6,0,1
OPP_000168,ACC_000692,LEAD_002664,REP_SEA_01,2024-05-18,2024-08-06,Closed Won,136000,1,1,0,converted_mql,Demo Request,APJ,SEA,Mid-Market,Telecommunications,80,,,,,2,15,6,0,1
OPP_000169,ACC_001273,LEAD_006078,REP_JPKR_01,2024-07-23,2024-08-07,Closed Won,42000,1,1,0,converted_mql,Demo Request,APJ,JAPAN_KOREA,Commercial,Financial Services,15,,,,,2,12,6,0,1
OPP_000170,ACC_000861,LEAD_009451,REP_AMER_ENT_01,2025-01-16,,Negotiation,37000,0,0,0,converted_mql,Partner Referral,EMEA,MEA,Commercial,Financial Services,,,,,,23,10,0,0,1
OPP_000171,ACC_001220,LEAD_006210,REP_AMER_MM_02,2024-08-09,,Demo,154000,0,0,0,converted_mql,Partner Referral,AMER,AMER_MM,Mid-Market,Manufacturing,,,,,,14,9,8,0,3
OPP_000172,ACC_000340,LEAD_000322,REP_AMER_COMM_05,2025-02-26,2025-04-25,Closed Lost,43000,1,0,1,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Healthcare,58,LR_POOR_FIT,Poor fit,Qualification,1,1,4,1,0,3
OPP_000173,ACC_000800,LEAD_011829,REP_DACH_02,2025-05-19,,Proposal,166000,0,0,0,converted_mql,Demo Request,EMEA,DACH,Mid-Market,Retail,,,,,,19,10,13,1,0
OPP_000174,ACC_000683,LEAD_002157,REP_MEA_01,2025-06-02,2025-08-16,Closed Won,224000,1,1,0,converted_mql,Demo Request,EMEA,MEA,Mid-Market,Technology,75,,,,,2,8,0,0,1
OPP_000175,ACC_001009,LEAD_009186,REP_INDIA_02,2024-10-01,,Proposal,34000,0,0,0,converted_mql,Demo Request,APJ,INDIA,Commercial,Retail,,,,,,22,9,8,1,1
OPP_000176,ACC_000686,LEAD_002684,REP_JPKR_01,2025-02-11,2025-04-08,Closed Won,177000,1,1,0,converted_mql,Demo Request,APJ,JAPAN_KOREA,Mid-Market,Financial Services,56,,,,,1,11,0,0,1
OPP_000177,ACC_001623,LEAD_007591,REP_ANZ_01,2025-06-01,,Demo,72000,0,0,0,converted_mql,Demo Request,APJ,ANZ,Commercial,Manufacturing,,,,,,17,7,4,1,1
OPP_000178,ACC_001804,LEAD_004532,REP_JPKR_03,2025-02-15,2025-03-16,Closed Won,47000,1,1,0,converted_mql,Demo Request,APJ,JAPAN_KOREA,Commercial,Technology,29,,,,,1,14,2,0,1
OPP_000179,ACC_001654,LEAD_002510,REP_UKI_03,2024-08-14,,Demo,120000,0,0,0,converted_mql,Demo Request,APJ,ANZ,Mid-Market,Manufacturing,,,,,,16,14,13,1,0
OPP_000180,ACC_001191,LEAD_006149,REP_LATAM_03,2024-09-22,,Proposal,43000,0,0,0,converted_mql,Demo Request,AMER,LATAM,Commercial,Healthcare,,,,,,22,11,9,1,2
OPP_000181,ACC_001968,LEAD_008963,REP_AMER_COMM_06,2024-03-12,2024-04-29,Closed Won,52000,1,1,0,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Telecommunications,48,,,,,0,16,5,0,1
OPP_000182,ACC_001682,LEAD_008828,REP_AMER_MM_07,2025-02-11,2025-03-07,Closed Lost,68000,1,0,1,converted_mql,Demo Request,EMEA,UKI,Commercial,Telecommunications,24,LR_NO_DECISION,No decision,Timing,0,1,8,6,0,2
OPP_000183,ACC_001420,LEAD_010546,REP_AMER_ENT_06,2024-05-30,2024-08-15,Closed Won,307000,1,1,0,converted_mql,Demo Request,EMEA,UKI,Mid-Market,Manufacturing,77,,,,,1,9,5,0,0
OPP_000184,ACC_002224,LEAD_004375,REP_AMER_COMM_03,2025-04-09,2025-08-07,Closed Won,414000,1,1,0,converted_mql,Demo Request,AMER,AMER_ENT,Enterprise,Technology,120,,,,,1,12,3,0,1
OPP_000185,ACC_000692,LEAD_008545,REP_SEA_01,2024-11-18,2024-12-12,Closed Lost,187000,1,0,1,converted_mql,Demo Request,APJ,SEA,Mid-Market,Telecommunications,24,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,1,5,0,0,3
OPP_000186,ACC_001503,LEAD_005238,REP_ANZ_01,2024-08-11,2024-08-29,Closed Won,36000,1,1,0,converted_mql,Demo Request,APJ,ANZ,Commercial,Healthcare,18,,,,,2,9,2,0,1
OPP_000187,ACC_000286,LEAD_006772,REP_INDIA_01,2025-02-12,2025-04-24,Closed Won,131000,1,1,0,converted_mql,Demo Request,APJ,INDIA,Mid-Market,Healthcare,71,,,,,1,9,2,0,2
OPP_000188,ACC_001289,LEAD_008022,REP_AMER_MM_08,2024-07-28,2024-10-06,Closed Won,1036000,1,1,0,converted_mql,Demo Request,AMER,AMER_ENT,Enterprise,Technology,70,,,,,1,15,4,0,1
OPP_000189,ACC_002132,LEAD_008811,REP_AMER_COMM_03,2024-09-07,2024-11-10,Closed Won,35000,1,1,0,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Education,64,,,,,0,12,1,0,1
OPP_000190,ACC_001698,LEAD_001189,REP_FRBNLX_01,2024-09-21,,Proposal,89000,0,0,0,converted_mql,Demo Request,EMEA,FR_BENELUX,Mid-Market,Education,,,,,,34,16,4,1,2
OPP_000191,ACC_000328,LEAD_005902,REP_AMER_COMM_01,2024-06-04,2024-06-11,Closed Lost,17000,1,0,1,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Manufacturing,7,LR_NO_BUDGET,No budget,Commercial,0,2,8,5,0,0
OPP_000192,ACC_001171,LEAD_002757,REP_AMER_COMM_04,2025-07-05,,Demo,51000,0,0,0,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Logistics,,,,,,10,12,13,1,1
OPP_000193,ACC_001866,LEAD_011038,REP_JPKR_01,2024-07-15,2024-09-02,Closed Won,126000,1,1,0,converted_mql,Demo Request,APJ,JAPAN_KOREA,Mid-Market,Healthcare,49,,,,,2,13,3,0,2
OPP_000194,ACC_001179,LEAD_008528,REP_AMER_MM_08,2024-04-24,,Proposal,153000,0,0,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Financial Services,,,,,,26,10,10,0,3
OPP_000195,ACC_000878,LEAD_010780,REP_NORDICS_02,2024-07-17,2024-09-16,Closed Won,176000,1,1,0,converted_mql,Demo Request,APJ,SEA,Mid-Market,Technology,61,,,,,1,8,0,0,1
OPP_000196,ACC_001850,LEAD_005985,REP_AMER_MM_05,2025-04-07,,Qualification,158000,0,0,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Retail,,,,,,6,5,5,1,1
OPP_000197,ACC_000162,LEAD_007376,REP_MEA_02,2024-11-09,2024-12-15,Closed Lost,215000,1,0,1,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Energy,36,LR_POOR_FIT,Poor fit,Qualification,1,1,5,5,0,3
OPP_000198,ACC_001539,LEAD_009457,REP_DACH_01,2025-04-06,,Qualification,47000,0,0,0,converted_mql,Demo Request,EMEA,DACH,Commercial,Technology,,,,,,13,13,9,0,2
OPP_000199,ACC_000862,LEAD_004278,REP_AMER_COMM_02,2025-01-12,,Qualification,44000,0,0,0,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Financial Services,,,,,,10,9,3,0,2
OPP_000200,ACC_001290,LEAD_011464,REP_AMER_MM_01,2024-02-18,,Discovery,140000,0,0,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Healthcare,,,,,,14,14,4,1,1
OPP_000201,ACC_000985,LEAD_001644,REP_AMER_COMM_02,2025-01-17,,Demo,12000,0,0,0,converted_mql,Demo Request,EMEA,SOUTHERN_EUROPE,Commercial,Technology,,,,,,16,14,6,1,1
OPP_000202,ACC_000489,LEAD_003241,REP_FRBNLX_02,2024-05-04,2024-07-09,Closed Won,123000,1,1,0,converted_mql,Demo Request,EMEA,FR_BENELUX,Mid-Market,Manufacturing,66,,,,,1,12,0,0,0
OPP_000203,ACC_000237,LEAD_004922,REP_AMER_MM_03,2024-02-26,2024-04-19,Closed Won,117000,1,1,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Healthcare,53,,,,,2,13,4,0,0
OPP_000204,ACC_000609,LEAD_005793,REP_UKI_03,2024-04-30,,Discovery,62000,0,0,0,converted_mql,Demo Request,EMEA,MEA,Commercial,Healthcare,,,,,,3,13,11,1,0
OPP_000205,ACC_001126,LEAD_007585,REP_AMER_MM_07,2024-03-22,2024-05-04,Closed Won,120000,1,1,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Telecommunications,43,,,,,1,8,3,0,2
OPP_000206,ACC_001619,LEAD_002236,REP_AMER_COMM_07,2024-10-06,2024-11-16,Closed Lost,86000,1,0,1,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Technology,41,LR_COMPETITOR_SELECTED,Competitor selected,Competitive,0,2,11,6,0,2
OPP_000207,ACC_000244,LEAD_001702,REP_AMER_MM_08,2024-01-19,,Negotiation,174000,0,0,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Energy,,,,,,20,4,8,1,3
OPP_000208,ACC_000314,LEAD_003654,REP_AMER_MM_03,2025-05-24,2025-07-29,Closed Lost,172000,1,0,1,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Technology,66,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,0,14,4,0,3
OPP_000209,ACC_001122,LEAD_004692,REP_AMER_MM_04,2024-08-31,2024-10-19,Closed Won,217000,1,1,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Manufacturing,49,,,,,2,10,6,0,1
OPP_000210,ACC_000129,LEAD_002683,REP_AMER_COMM_03,2024-12-01,2025-01-01,Closed Lost,57000,1,0,1,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Retail,31,LR_TECHNICAL_MISMATCH,Technical requirements mismatch,Product Fit,0,2,5,3,0,2
OPP_000211,ACC_000174,LEAD_005753,REP_AMER_MM_02,2024-12-23,2025-01-30,Closed Lost,141000,1,0,1,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Financial Services,38,LR_MISSING_DECISION_MAKER,Missing decision maker,Operational,1,2,3,0,0,3
OPP_000212,ACC_000005,LEAD_008634,REP_DACH_01,2025-04-10,,Demo,49000,0,0,0,converted_mql,Demo Request,EMEA,DACH,Commercial,Financial Services,,,,,,13,10,9,1,1
OPP_000213,ACC_001350,LEAD_000888,REP_AMER_COMM_03,2024-06-05,2024-08-03,Closed Lost,70000,1,0,1,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Technology,59,LR_NO_DECISION,No decision,Timing,0,0,6,5,0,1
OPP_000214,ACC_000053,LEAD_010423,REP_LATAM_03,2024-03-26,2024-05-05,Closed Lost,37000,1,0,1,converted_mql,Demo Request,AMER,LATAM,Commercial,Education,40,LR_MISSING_DECISION_MAKER,Missing decision maker,Operational,1,0,7,4,0,2
OPP_000215,ACC_000064,LEAD_004376,REP_INDIA_02,2024-04-06,2024-05-27,Closed Lost,116000,1,0,1,converted_mql,Demo Request,APJ,INDIA,Mid-Market,Technology,51,LR_NO_DECISION,No decision,Timing,0,1,9,1,0,2
OPP_000216,ACC_000947,LEAD_002870,REP_UKI_01,2024-10-03,2024-10-24,Closed Won,232000,1,1,0,converted_mql,Demo Request,EMEA,UKI,Mid-Market,Telecommunications,21,,,,,1,10,0,0,0
OPP_000217,ACC_000052,LEAD_005565,REP_AMER_MM_04,2024-04-18,2024-06-14,Closed Lost,93000,1,0,1,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Education,57,LR_TIMING,Timing,Timing,0,2,8,2,0,2
OPP_000218,ACC_001756,LEAD_007336,REP_AMER_MM_05,2024-01-13,2024-03-06,Closed Won,21000,1,1,0,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Technology,53,,,,,2,8,1,0,2
OPP_000219,ACC_000740,LEAD_010922,REP_ANZ_02,2024-05-07,2024-07-29,Closed Won,215000,1,1,0,converted_mql,Partner Referral,APJ,ANZ,Mid-Market,Financial Services,83,,,,,2,10,3,0,1
OPP_000220,ACC_001366,LEAD_009505,REP_SEU_01,2024-12-28,2025-01-31,Closed Won,47000,1,1,0,converted_mql,Demo Request,EMEA,SOUTHERN_EUROPE,Commercial,Retail,34,,,,,1,9,2,0,0
OPP_000221,ACC_000642,LEAD_003503,REP_UKI_01,2025-05-14,2025-08-07,Closed Won,899000,1,1,0,converted_mql,Demo Request,EMEA,UKI,Enterprise,Healthcare,85,,,,,1,10,2,0,1
OPP_000222,ACC_000867,LEAD_004513,REP_LATAM_03,2024-08-10,,Demo,131000,0,0,0,converted_mql,Demo Request,APJ,ANZ,Mid-Market,Retail,,,,,,3,10,11,1,3
OPP_000223,ACC_001196,LEAD_005488,REP_INDIA_02,2025-02-25,2025-04-21,Closed Won,490000,1,1,0,converted_mql,Demo Request,AMER,AMER_ENT,Enterprise,Logistics,55,,,,,1,8,5,0,1
OPP_000224,ACC_001572,LEAD_008969,REP_AMER_MM_04,2024-08-28,2024-11-10,Closed Lost,124000,1,0,1,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Retail,74,LR_SLOW_FOLLOW_UP,Slow follow-up,Operational,1,1,17,4,0,2
OPP_000225,ACC_000192,LEAD_001040,REP_INDIA_03,2025-05-21,2025-07-18,Closed Won,162000,1,1,0,converted_mql,Demo Request,APJ,INDIA,Mid-Market,Technology,58,,,,,1,7,0,0,1
OPP_000226,ACC_001088,LEAD_009225,REP_JPKR_02,2024-11-17,,Qualification,51000,0,0,0,converted_mql,Demo Request,APJ,JAPAN_KOREA,Commercial,Technology,,,,,,14,9,0,1,1
OPP_000227,ACC_001210,LEAD_002553,REP_AMER_MM_06,2024-05-22,,Demo,64000,0,0,0,converted_mql,Partner Referral,AMER,AMER_COMM,Commercial,Technology,,,,,,16,9,11,1,1
OPP_000228,ACC_000065,LEAD_002275,REP_INDIA_03,2024-09-03,2024-11-11,Closed Won,528000,1,1,0,converted_mql,Demo Request,APJ,INDIA,Enterprise,Manufacturing,69,,,,,1,8,6,0,1
OPP_000229,ACC_002029,LEAD_006109,REP_DACH_01,2025-01-09,2025-03-05,Closed Won,71000,1,1,0,converted_mql,Demo Request,EMEA,DACH,Mid-Market,Energy,55,,,,,0,12,3,0,0
OPP_000230,ACC_000029,LEAD_003982,REP_ANZ_02,2024-08-18,2024-09-20,Closed Lost,27000,1,0,1,converted_mql,Demo Request,APJ,ANZ,Commercial,Financial Services,33,LR_TECHNICAL_MISMATCH,Technical requirements mismatch,Product Fit,0,0,8,6,0,1
OPP_000231,ACC_002204,LEAD_009112,REP_AMER_COMM_05,2024-01-06,2024-03-07,Closed Won,1039000,1,1,0,converted_mql,Demo Request,AMER,AMER_ENT,Enterprise,Technology,61,,,,,1,9,0,0,2
OPP_000232,ACC_001187,LEAD_004509,REP_AMER_MM_04,2025-03-27,,Qualification,196000,0,0,0,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Healthcare,,,,,,5,9,5,0,2
OPP_000233,ACC_001057,LEAD_001333,REP_UKI_02,2024-03-16,2024-05-24,Closed Lost,76000,1,0,1,converted_mql,Demo Request,EMEA,UKI,Mid-Market,Manufacturing,69,LR_TIMING,Timing,Timing,0,0,15,5,0,1
OPP_000234,ACC_001150,LEAD_000177,REP_AMER_COMM_04,2025-04-25,,Qualification,80000,0,0,0,converted_mql,Demo Request,AMER,AMER_COMM,Commercial,Technology,,,,,,9,11,4,1,1
OPP_000235,ACC_000612,LEAD_003171,REP_JPKR_03,2024-01-17,2024-03-08,Closed Lost,73000,1,0,1,converted_mql,Demo Request,AMER,AMER_MM,Mid-Market,Healthcare,51,LR_DUPLICATE_BAD_DATA,Duplicate / bad data,Data Quality,1,1,9,0,0,5
OPP_000236,ACC_000371,LEAD_010776,REP_FRBNLX_02,2025-01-13,2025-02-25,Closed Won,54000,1,1,0,converted_mql,Demo Request,EMEA,FR_BENELUX,Commercial,Technology,43,,,,,0,9,5,0,1
OPP_000237,ACC_001009,LEAD_010865,REP_INDIA_02,2024-07-10,2024-08-01,Closed Lost,46000,1,0,1,converted_mql,Demo Request,APJ,INDIA,Commercial,Retail,22,LR_PROCUREMENT_LEGAL_DELAY,Procurement/legal delay,Timing,0,0,5,0,0,2
OPP_000238,ACC_002000,LEAD_000072,REP_INDIA_02,2025-05-27,2025-07-17,Closed Lost,33000,1,0,1,converted_mql,Demo Request,APJ,INDIA,Commercial,Manufacturing,51,LR_NO_DECISION,No decision,Timing,0,1,15,2,0,3
OPP_000239,ACC_001428,LEAD_001044,REP_AMER_ENT_03,2024-02-17,,Discovery,757000,0,0,0,converted_mql,Demo Request,AMER,AMER_ENT,Enterprise,Healthcare,,,,,,12,6,11,1,0
OPP_000240,ACC_000276,LEAD_003637,REP_DACH_01,2024-01-15,2024-01-22,Closed Won,66000,1,1,0,converted_mql,Demo Request,EMEA,DACH,Commercial,Telecommunications,7,,,,,1,7,0,0,1
