ticket_id,created_at,resolved_at,ticket_category,priority,requester_role,initial_team_selected,final_owner_team,triage_method,ai_confidence_score,reassignment_required,reassignment_delay_hours,hours_to_first_action,hours_to_resolution,sla_policy_id,sla_target_hours,sla_due_at,sla_met,sla_breached,post_ai_launch
TICK_000110,2024-07-12 05:49:00,2024-07-13 19:07:00,field_sync_issue,P3,sales_rep,CRM Eng,CRM Eng,manual_picklist,,0,0.0,6.7,37.3,SLA_FIELD_SYNC_ISSUE_P3,72,2024-07-15 05:49:00,1,0,0
TICK_000111,2024-03-16 22:58:00,2024-03-18 08:10:00,territory_assignment,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,1.5,33.2,SLA_TERRITORY_ASSIGNMENT_P2,24,2024-03-17 22:58:00,0,1,0
TICK_000112,2024-08-01 22:55:00,2024-08-05 11:49:00,forecasting_support,P3,sales_development,CRM Eng,Sales Ops,manual_picklist,,1,17.6,9.7,84.9,SLA_FORECASTING_SUPPORT_P3,72,2024-08-04 22:55:00,0,1,0
TICK_000113,2024-06-01 05:10:00,2024-06-02 12:04:00,automation_bug,P2,sales_manager,CRM Eng,CRM Eng,manual_picklist,,0,0.0,2.1,30.9,SLA_AUTOMATION_BUG_P2,24,2024-06-02 05:10:00,0,1,0
TICK_000114,2024-05-05 17:35:00,2024-05-10 19:29:00,quote_order_issue,P4,marketing_ops,Order Ops,Order Ops,manual_picklist,,0,0.0,21.6,121.9,SLA_QUOTE_ORDER_ISSUE_P4,120,2024-05-10 17:35:00,0,1,0
TICK_000115,2024-05-18 12:06:00,2024-05-20 05:24:00,lead_routing,P3,finance,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.9,41.3,SLA_LEAD_ROUTING_P3,72,2024-05-21 12:06:00,1,0,0
TICK_000116,2024-06-04 20:40:00,2024-06-07 21:10:00,quote_order_issue,P3,sales_rep,Order Ops,Order Ops,manual_picklist,,0,0.0,4.6,72.5,SLA_QUOTE_ORDER_ISSUE_P3,72,2024-06-07 20:40:00,0,1,0
TICK_000117,2024-01-11 05:59:00,2024-01-14 12:47:00,forecasting_support,P4,legal,Sales Ops,Sales Ops,manual_picklist,,0,0.0,18.1,78.8,SLA_FORECASTING_SUPPORT_P4,120,2024-01-16 05:59:00,1,0,0
TICK_000118,2024-02-08 07:03:00,2024-02-12 10:57:00,automation_bug,P3,sales_rep,CRM Eng,CRM Eng,manual_picklist,,0,0.0,4.4,99.9,SLA_AUTOMATION_BUG_P3,72,2024-02-11 07:03:00,0,1,0
TICK_000119,2024-03-08 06:39:00,2024-03-08 08:15:00,lead_routing,P1,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,0.5,1.6,SLA_LEAD_ROUTING_P1,4,2024-03-08 10:39:00,1,0,0
TICK_000120,2024-02-01 09:56:00,2024-02-07 14:26:00,data_quality,P4,sales_manager,Order Ops,Sales Ops,manual_picklist,,1,20.4,23.0,148.5,SLA_DATA_QUALITY_P4,120,2024-02-06 09:56:00,0,1,0
TICK_000121,2024-04-30 10:50:00,2024-05-01 06:50:00,forecasting_support,P2,customer_success,Order Ops,Sales Ops,manual_picklist,,1,6.1,3.6,20.0,SLA_FORECASTING_SUPPORT_P2,24,2024-05-01 10:50:00,1,0,0
TICK_000122,2024-07-02 03:23:00,2024-07-04 01:53:00,account_ownership,P3,sales_development,Order Ops,Sales Ops,manual_picklist,,1,6.4,8.0,46.5,SLA_ACCOUNT_OWNERSHIP_P3,72,2024-07-05 03:23:00,1,0,0
TICK_000123,2024-06-28 07:06:00,2024-07-06 03:48:00,data_quality,P4,finance,Sales Ops,Sales Ops,manual_picklist,,0,0.0,10.3,188.7,SLA_DATA_QUALITY_P4,120,2024-07-03 07:06:00,0,1,0
TICK_000124,2024-05-09 01:55:00,2024-05-13 00:07:00,reporting_request,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.3,94.2,SLA_REPORTING_REQUEST_P3,72,2024-05-12 01:55:00,0,1,0
TICK_000125,2024-08-22 07:55:00,2024-08-23 21:55:00,reporting_request,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.5,38.0,SLA_REPORTING_REQUEST_P3,72,2024-08-25 07:55:00,1,0,0
TICK_000126,2024-06-03 20:34:00,2024-06-05 04:28:00,lead_routing,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,9.0,31.9,SLA_LEAD_ROUTING_P3,72,2024-06-06 20:34:00,1,0,0
TICK_000127,2024-01-22 16:58:00,2024-01-25 23:40:00,data_quality,P3,sales_rep,Order Ops,Sales Ops,manual_picklist,,1,17.8,13.5,78.7,SLA_DATA_QUALITY_P3,72,2024-01-25 16:58:00,0,1,0
TICK_000128,2024-07-28 14:00:00,2024-07-28 15:42:00,territory_assignment,P1,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,0.3,1.7,SLA_TERRITORY_ASSIGNMENT_P1,4,2024-07-28 18:00:00,1,0,0
TICK_000129,2024-06-06 10:36:00,2024-06-08 22:24:00,quote_order_issue,P3,sales_rep,Order Ops,Order Ops,manual_picklist,,0,0.0,6.8,59.8,SLA_QUOTE_ORDER_ISSUE_P3,72,2024-06-09 10:36:00,1,0,0
TICK_000130,2024-06-22 21:02:00,2024-06-27 00:20:00,contracting_issue,P3,sales_rep,CRM Eng,Order Ops,manual_picklist,,1,23.2,12.5,99.3,SLA_CONTRACTING_ISSUE_P3,72,2024-06-25 21:02:00,0,1,0
TICK_000131,2024-06-03 21:56:00,2024-06-07 03:32:00,account_ownership,P3,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,6.3,77.6,SLA_ACCOUNT_OWNERSHIP_P3,72,2024-06-06 21:56:00,0,1,0
TICK_000132,2024-05-31 16:40:00,2024-06-02 22:34:00,territory_assignment,P3,sales_ops,Sales Ops,Sales Ops,manual_picklist,,0,0.0,4.8,53.9,SLA_TERRITORY_ASSIGNMENT_P3,72,2024-06-03 16:40:00,1,0,0
TICK_000133,2024-01-25 19:54:00,2024-01-26 13:06:00,territory_assignment,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,1.8,17.2,SLA_TERRITORY_ASSIGNMENT_P2,24,2024-01-26 19:54:00,1,0,0
TICK_000134,2024-06-02 05:33:00,2024-06-06 04:09:00,data_quality,P4,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,21.5,94.6,SLA_DATA_QUALITY_P4,120,2024-06-07 05:33:00,1,0,0
TICK_000135,2024-08-05 19:04:00,2024-08-08 15:16:00,quote_order_issue,P3,sales_rep,Order Ops,Order Ops,manual_picklist,,0,0.0,3.9,68.2,SLA_QUOTE_ORDER_ISSUE_P3,72,2024-08-08 19:04:00,1,0,0
TICK_000136,2024-03-24 06:01:00,2024-03-31 07:31:00,data_quality,P4,marketing_ops,CRM Eng,Sales Ops,manual_picklist,,1,10.7,19.6,169.5,SLA_DATA_QUALITY_P4,120,2024-03-29 06:01:00,0,1,0
TICK_000137,2024-06-14 04:20:00,2024-06-14 06:26:00,lead_routing,P1,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,0.7,2.1,SLA_LEAD_ROUTING_P1,4,2024-06-14 08:20:00,1,0,0
TICK_000138,2024-01-09 10:44:00,2024-01-12 04:49:59,lead_routing,P4,sales_rep,Order Ops,Sales Ops,manual_picklist,,1,2.9,8.8,66.1,SLA_LEAD_ROUTING_P4,120,2024-01-14 10:44:00,1,0,0
TICK_000139,2024-04-05 05:09:00,2024-04-09 23:57:00,territory_assignment,P3,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.2,114.8,SLA_TERRITORY_ASSIGNMENT_P3,72,2024-04-08 05:09:00,0,1,0
TICK_000140,2024-04-29 15:51:00,2024-05-09 15:39:00,field_sync_issue,P4,sales_ops,Sales Ops,CRM Eng,manual_picklist,,1,26.8,37.8,239.8,SLA_FIELD_SYNC_ISSUE_P4,120,2024-05-04 15:51:00,0,1,0
TICK_000141,2024-09-26 06:14:00,2024-09-28 22:14:00,forecasting_support,P3,marketing_ops,Sales Ops,Sales Ops,manual_picklist,,0,0.0,5.0,64.0,SLA_FORECASTING_SUPPORT_P3,72,2024-09-29 06:14:00,1,0,0
TICK_000142,2024-02-28 19:29:00,2024-03-03 15:29:00,reporting_request,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,5.2,92.0,SLA_REPORTING_REQUEST_P3,72,2024-03-02 19:29:00,0,1,0
TICK_000143,2024-03-16 18:12:00,2024-03-18 10:12:00,account_ownership,P2,sales_rep,Order Ops,Sales Ops,manual_picklist,,1,23.7,13.1,40.0,SLA_ACCOUNT_OWNERSHIP_P2,24,2024-03-17 18:12:00,0,1,0
TICK_000144,2024-04-21 22:27:00,2024-04-24 11:33:00,quote_order_issue,P3,sales_development,Order Ops,Order Ops,manual_picklist,,0,0.0,8.4,61.1,SLA_QUOTE_ORDER_ISSUE_P3,72,2024-04-24 22:27:00,1,0,0
TICK_000145,2024-09-28 23:27:00,2024-10-02 10:09:00,account_ownership,P3,sales_manager,CRM Eng,Sales Ops,manual_picklist,,1,30.8,21.0,82.7,SLA_ACCOUNT_OWNERSHIP_P3,72,2024-10-01 23:27:00,0,1,0
TICK_000146,2024-08-21 19:00:00,2024-08-23 07:54:00,field_sync_issue,P2,customer_success,CRM Eng,CRM Eng,manual_picklist,,0,0.0,3.3,36.9,SLA_FIELD_SYNC_ISSUE_P2,24,2024-08-22 19:00:00,0,1,0
TICK_000147,2024-01-10 12:34:00,2024-01-13 15:40:00,quote_order_issue,P4,sales_development,Order Ops,Order Ops,manual_picklist,,0,0.0,29.6,75.1,SLA_QUOTE_ORDER_ISSUE_P4,120,2024-01-15 12:34:00,1,0,0
TICK_000148,2024-03-05 02:47:00,2024-03-09 23:47:00,data_quality,P4,sales_ops,Sales Ops,Sales Ops,manual_picklist,,0,0.0,8.2,117.0,SLA_DATA_QUALITY_P4,120,2024-03-10 02:47:00,1,0,0
TICK_000149,2024-08-13 03:56:00,2024-08-16 10:56:00,quote_order_issue,P3,sales_manager,Order Ops,Order Ops,manual_picklist,,0,0.0,7.9,79.0,SLA_QUOTE_ORDER_ISSUE_P3,72,2024-08-16 03:56:00,0,1,0
TICK_000150,2024-01-16 23:19:00,2024-01-19 06:19:00,account_ownership,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.3,55.0,SLA_ACCOUNT_OWNERSHIP_P3,72,2024-01-19 23:19:00,1,0,0
TICK_000151,2024-08-22 10:52:00,2024-08-23 03:52:00,user_access,P2,sales_rep,CRM Eng,CRM Eng,manual_picklist,,0,0.0,1.4,17.0,SLA_USER_ACCESS_P2,24,2024-08-23 10:52:00,1,0,0
TICK_000152,2024-03-18 02:52:00,2024-03-18 20:28:00,lead_routing,P2,customer_success,Sales Ops,Sales Ops,manual_picklist,,0,0.0,4.0,17.6,SLA_LEAD_ROUTING_P2,24,2024-03-19 02:52:00,1,0,0
TICK_000153,2024-09-08 10:59:00,2024-09-12 22:35:00,data_quality,P3,sales_rep,Order Ops,Sales Ops,manual_picklist,,1,26.8,16.0,107.6,SLA_DATA_QUALITY_P3,72,2024-09-11 10:59:00,0,1,0
TICK_000154,2024-03-21 10:22:00,2024-03-28 13:52:00,territory_assignment,P4,marketing_ops,Sales Ops,Sales Ops,manual_picklist,,0,0.0,23.6,171.5,SLA_TERRITORY_ASSIGNMENT_P4,120,2024-03-26 10:22:00,0,1,0
TICK_000155,2024-04-29 00:51:00,2024-04-29 23:45:00,lead_routing,P2,marketing_ops,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.0,22.9,SLA_LEAD_ROUTING_P2,24,2024-04-30 00:51:00,1,0,0
TICK_000156,2024-06-30 08:33:00,2024-07-02 11:39:00,lead_routing,P3,sales_ops,Sales Ops,Sales Ops,manual_picklist,,0,0.0,9.5,51.1,SLA_LEAD_ROUTING_P3,72,2024-07-03 08:33:00,1,0,0
TICK_000157,2024-02-04 14:03:00,2024-02-07 23:45:00,account_ownership,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,4.4,81.7,SLA_ACCOUNT_OWNERSHIP_P3,72,2024-02-07 14:03:00,0,1,0
TICK_000158,2024-06-01 15:16:00,2024-06-07 19:40:00,reporting_request,P4,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,4.7,148.4,SLA_REPORTING_REQUEST_P4,120,2024-06-06 15:16:00,0,1,0
TICK_000159,2024-05-18 08:40:00,2024-05-23 07:22:00,data_quality,P4,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,30.6,118.7,SLA_DATA_QUALITY_P4,120,2024-05-23 08:40:00,1,0,0
TICK_000160,2024-08-02 18:09:00,2024-08-08 06:09:00,account_ownership,P4,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,15.4,132.0,SLA_ACCOUNT_OWNERSHIP_P4,120,2024-08-07 18:09:00,0,1,0
TICK_000161,2024-09-29 22:26:00,2024-09-30 23:56:00,contracting_issue,P2,sales_ops,Order Ops,Order Ops,manual_picklist,,0,0.0,2.8,25.5,SLA_CONTRACTING_ISSUE_P2,24,2024-09-30 22:26:00,0,1,0
TICK_000162,2024-07-01 00:46:00,2024-07-01 16:40:00,quote_order_issue,P2,sales_manager,Order Ops,Order Ops,manual_picklist,,0,0.0,1.4,15.9,SLA_QUOTE_ORDER_ISSUE_P2,24,2024-07-02 00:46:00,1,0,0
TICK_000163,2024-04-22 02:08:00,2024-04-22 15:14:00,lead_routing,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,1.6,13.1,SLA_LEAD_ROUTING_P2,24,2024-04-23 02:08:00,1,0,0
TICK_000164,2024-04-21 08:29:00,2024-04-21 21:05:00,opportunity_update,P2,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,1.7,12.6,SLA_OPPORTUNITY_UPDATE_P2,24,2024-04-22 08:29:00,1,0,0
TICK_000165,2024-04-24 12:12:00,2024-04-25 05:18:00,forecasting_support,P2,legal,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.2,17.1,SLA_FORECASTING_SUPPORT_P2,24,2024-04-25 12:12:00,1,0,0
TICK_000166,2024-08-11 00:32:00,2024-08-11 03:32:00,automation_bug,P1,finance,CRM Eng,CRM Eng,manual_picklist,,0,0.0,0.8,3.0,SLA_AUTOMATION_BUG_P1,4,2024-08-11 04:32:00,1,0,0
TICK_000167,2024-03-29 00:14:00,2024-04-01 05:14:00,opportunity_update,P3,sales_rep,CRM Eng,Sales Ops,manual_picklist,,1,22.6,13.3,77.0,SLA_OPPORTUNITY_UPDATE_P3,72,2024-04-01 00:14:00,0,1,0
TICK_000168,2024-02-15 18:57:00,2024-02-23 05:57:00,automation_bug,P4,sales_ops,Order Ops,CRM Eng,manual_picklist,,1,35.0,31.8,179.0,SLA_AUTOMATION_BUG_P4,120,2024-02-20 18:57:00,0,1,0
TICK_000169,2024-04-01 14:04:00,2024-04-02 18:16:00,lead_routing,P3,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,7.2,28.2,SLA_LEAD_ROUTING_P3,72,2024-04-04 14:04:00,1,0,0
TICK_000170,2024-01-07 05:57:00,2024-01-09 04:57:00,account_ownership,P2,sales_manager,Order Ops,Sales Ops,manual_picklist,,1,22.0,12.7,47.0,SLA_ACCOUNT_OWNERSHIP_P2,24,2024-01-08 05:57:00,0,1,0
TICK_000171,2024-01-30 01:47:00,2024-01-31 16:29:00,user_access,P3,sales_manager,CRM Eng,CRM Eng,manual_picklist,,0,0.0,4.0,38.7,SLA_USER_ACCESS_P3,72,2024-02-02 01:47:00,1,0,0
TICK_000172,2024-01-25 16:51:00,2024-01-26 06:33:00,forecasting_support,P2,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.4,13.7,SLA_FORECASTING_SUPPORT_P2,24,2024-01-26 16:51:00,1,0,0
TICK_000173,2024-07-30 09:51:00,2024-08-02 02:26:59,field_sync_issue,P3,sales_ops,Sales Ops,CRM Eng,manual_picklist,,1,18.5,14.3,64.6,SLA_FIELD_SYNC_ISSUE_P3,72,2024-08-02 09:51:00,1,0,0
TICK_000174,2024-07-16 22:11:00,2024-07-17 18:53:00,lead_routing,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,1.2,20.7,SLA_LEAD_ROUTING_P2,24,2024-07-17 22:11:00,1,0,0
TICK_000175,2024-07-09 21:55:00,2024-07-12 08:37:00,territory_assignment,P2,sales_rep,CRM Eng,Sales Ops,manual_picklist,,1,29.9,17.3,58.7,SLA_TERRITORY_ASSIGNMENT_P2,24,2024-07-10 21:55:00,0,1,0
TICK_000176,2024-05-06 13:35:00,2024-05-06 22:05:00,lead_routing,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.1,8.5,SLA_LEAD_ROUTING_P2,24,2024-05-07 13:35:00,1,0,0
TICK_000177,2024-07-15 11:57:00,2024-07-18 09:15:00,territory_assignment,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.5,69.3,SLA_TERRITORY_ASSIGNMENT_P3,72,2024-07-18 11:57:00,1,0,0
TICK_000178,2024-02-14 04:52:00,2024-02-14 13:46:00,lead_routing,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,1.6,8.9,SLA_LEAD_ROUTING_P2,24,2024-02-15 04:52:00,1,0,0
TICK_000179,2024-09-03 18:34:00,2024-09-09 14:10:00,data_quality,P4,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,9.3,139.6,SLA_DATA_QUALITY_P4,120,2024-09-08 18:34:00,0,1,0
TICK_000180,2024-05-17 06:22:00,2024-05-24 03:22:00,data_quality,P4,finance,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.9,165.0,SLA_DATA_QUALITY_P4,120,2024-05-22 06:22:00,0,1,0
TICK_000181,2024-09-14 00:07:00,2024-09-16 19:25:00,user_access,P3,sales_rep,CRM Eng,CRM Eng,manual_picklist,,0,0.0,7.0,67.3,SLA_USER_ACCESS_P3,72,2024-09-17 00:07:00,1,0,0
TICK_000182,2024-02-11 17:06:00,2024-02-15 22:54:00,opportunity_update,P3,sales_manager,Order Ops,Sales Ops,manual_picklist,,1,29.6,18.8,101.8,SLA_OPPORTUNITY_UPDATE_P3,72,2024-02-14 17:06:00,0,1,0
TICK_000183,2024-05-16 06:23:00,2024-05-18 06:41:00,lead_routing,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,8.7,48.3,SLA_LEAD_ROUTING_P3,72,2024-05-19 06:23:00,1,0,0
TICK_000184,2024-07-09 19:48:00,2024-07-10 11:06:00,user_access,P2,sales_manager,CRM Eng,CRM Eng,manual_picklist,,0,0.0,2.9,15.3,SLA_USER_ACCESS_P2,24,2024-07-10 19:48:00,1,0,0
TICK_000185,2024-05-15 19:30:00,2024-05-17 03:06:00,lead_routing,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.0,31.6,SLA_LEAD_ROUTING_P3,72,2024-05-18 19:30:00,1,0,0
TICK_000186,2024-05-02 05:28:00,2024-05-02 23:21:59,field_sync_issue,P2,sales_ops,CRM Eng,CRM Eng,manual_picklist,,0,0.0,1.3,17.9,SLA_FIELD_SYNC_ISSUE_P2,24,2024-05-03 05:28:00,1,0,0
TICK_000187,2024-02-15 13:14:00,2024-02-18 02:26:00,lead_routing,P3,marketing_ops,Sales Ops,Sales Ops,manual_picklist,,0,0.0,5.5,61.2,SLA_LEAD_ROUTING_P3,72,2024-02-18 13:14:00,1,0,0
TICK_000188,2024-04-14 09:33:00,2024-04-15 04:09:00,reporting_request,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,4.0,18.6,SLA_REPORTING_REQUEST_P2,24,2024-04-15 09:33:00,1,0,0
TICK_000189,2024-03-06 10:38:00,2024-03-08 15:08:00,quote_order_issue,P3,sales_manager,Order Ops,Order Ops,manual_picklist,,0,0.0,2.3,52.5,SLA_QUOTE_ORDER_ISSUE_P3,72,2024-03-09 10:38:00,1,0,0
TICK_000190,2024-03-23 14:58:00,2024-03-29 07:58:00,reporting_request,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,6.0,137.0,SLA_REPORTING_REQUEST_P3,72,2024-03-26 14:58:00,0,1,0
TICK_000191,2024-07-06 08:43:00,2024-07-06 11:07:00,forecasting_support,P1,finance,Sales Ops,Sales Ops,manual_picklist,,0,0.0,0.5,2.4,SLA_FORECASTING_SUPPORT_P1,4,2024-07-06 12:43:00,1,0,0
TICK_000192,2024-06-21 16:36:00,2024-06-24 18:18:00,user_access,P3,sales_rep,Order Ops,CRM Eng,manual_picklist,,1,17.0,13.4,73.7,SLA_USER_ACCESS_P3,72,2024-06-24 16:36:00,0,1,0
TICK_000193,2024-06-15 08:54:00,2024-06-16 00:30:00,lead_routing,P2,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.5,15.6,SLA_LEAD_ROUTING_P2,24,2024-06-16 08:54:00,1,0,0
TICK_000194,2024-04-09 03:25:00,2024-04-09 14:37:00,user_access,P2,sales_rep,CRM Eng,CRM Eng,manual_picklist,,0,0.0,1.0,11.2,SLA_USER_ACCESS_P2,24,2024-04-10 03:25:00,1,0,0
TICK_000195,2024-09-19 22:56:00,2024-09-20 17:20:00,quote_order_issue,P2,sales_rep,Order Ops,Order Ops,manual_picklist,,0,0.0,3.9,18.4,SLA_QUOTE_ORDER_ISSUE_P2,24,2024-09-20 22:56:00,1,0,0
TICK_000196,2024-01-25 00:22:00,2024-01-25 01:52:00,contracting_issue,P1,sales_rep,Order Ops,Order Ops,manual_picklist,,0,0.0,0.5,1.5,SLA_CONTRACTING_ISSUE_P1,4,2024-01-25 04:22:00,1,0,0
TICK_000197,2024-04-03 20:07:00,2024-04-06 13:12:59,data_quality,P3,sales_rep,CRM Eng,Sales Ops,manual_picklist,,1,8.1,5.8,65.1,SLA_DATA_QUALITY_P3,72,2024-04-06 20:07:00,1,0,0
TICK_000198,2024-02-02 08:25:00,2024-02-03 03:55:00,account_ownership,P2,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,1.2,19.5,SLA_ACCOUNT_OWNERSHIP_P2,24,2024-02-03 08:25:00,1,0,0
TICK_000199,2024-04-02 20:07:00,2024-04-03 01:25:00,automation_bug,P1,finance,CRM Eng,CRM Eng,manual_picklist,,0,0.0,0.8,5.3,SLA_AUTOMATION_BUG_P1,4,2024-04-03 00:07:00,0,1,0
TICK_000200,2024-09-20 13:07:00,2024-09-23 05:25:00,reporting_request,P3,finance,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.9,64.3,SLA_REPORTING_REQUEST_P3,72,2024-09-23 13:07:00,1,0,0
TICK_000201,2024-04-10 08:52:00,2024-04-15 00:52:00,account_ownership,P3,sales_ops,Order Ops,Sales Ops,manual_picklist,,1,21.3,14.4,112.0,SLA_ACCOUNT_OWNERSHIP_P3,72,2024-04-13 08:52:00,0,1,0
TICK_000202,2024-09-05 22:47:00,2024-09-10 10:47:00,territory_assignment,P3,marketing_ops,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.5,108.0,SLA_TERRITORY_ASSIGNMENT_P3,72,2024-09-08 22:47:00,0,1,0
TICK_000203,2024-05-15 15:13:00,2024-05-17 06:19:00,territory_assignment,P3,sales_development,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.0,39.1,SLA_TERRITORY_ASSIGNMENT_P3,72,2024-05-18 15:13:00,1,0,0
TICK_000204,2024-07-10 17:50:00,2024-07-13 11:20:00,data_quality,P3,sales_rep,Order Ops,Sales Ops,manual_picklist,,1,9.4,8.2,65.5,SLA_DATA_QUALITY_P3,72,2024-07-13 17:50:00,1,0,0
TICK_000205,2024-05-05 07:04:00,2024-05-06 16:40:00,territory_assignment,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,6.1,33.6,SLA_TERRITORY_ASSIGNMENT_P3,72,2024-05-08 07:04:00,1,0,0
TICK_000206,2024-03-13 20:17:00,2024-03-16 13:59:00,lead_routing,P4,sales_development,Order Ops,Sales Ops,manual_picklist,,1,17.8,15.6,65.7,SLA_LEAD_ROUTING_P4,120,2024-03-18 20:17:00,1,0,0
TICK_000207,2024-07-28 09:42:00,2024-07-28 21:42:00,lead_routing,P2,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.8,12.0,SLA_LEAD_ROUTING_P2,24,2024-07-29 09:42:00,1,0,0
TICK_000208,2024-09-22 13:18:00,2024-09-22 23:54:00,quote_order_issue,P2,sales_ops,Order Ops,Order Ops,manual_picklist,,0,0.0,3.2,10.6,SLA_QUOTE_ORDER_ISSUE_P2,24,2024-09-23 13:18:00,1,0,0
TICK_000209,2024-03-13 04:43:00,2024-03-15 18:31:00,lead_routing,P4,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,5.6,61.8,SLA_LEAD_ROUTING_P4,120,2024-03-18 04:43:00,1,0,0
TICK_000210,2024-08-01 09:52:00,2024-08-02 15:22:00,lead_routing,P2,sales_manager,CRM Eng,Sales Ops,manual_picklist,,1,8.0,4.9,29.5,SLA_LEAD_ROUTING_P2,24,2024-08-02 09:52:00,0,1,0
TICK_000211,2024-03-12 13:03:00,2024-03-18 06:44:59,data_quality,P4,sales_rep,Order Ops,Sales Ops,manual_picklist,,1,8.5,24.9,137.7,SLA_DATA_QUALITY_P4,120,2024-03-17 13:03:00,0,1,0
TICK_000212,2024-07-15 10:01:00,2024-07-16 06:31:00,territory_assignment,P2,sales_manager,Sales Ops,Sales Ops,manual_picklist,,0,0.0,4.6,20.5,SLA_TERRITORY_ASSIGNMENT_P2,24,2024-07-16 10:01:00,1,0,0
TICK_000213,2024-08-04 04:56:00,2024-08-04 19:44:00,contracting_issue,P2,sales_development,Order Ops,Order Ops,manual_picklist,,0,0.0,2.9,14.8,SLA_CONTRACTING_ISSUE_P2,24,2024-08-05 04:56:00,1,0,0
TICK_000214,2024-05-03 03:31:00,2024-05-05 19:07:00,quote_order_issue,P3,sales_rep,Order Ops,Order Ops,manual_picklist,,0,0.0,2.8,63.6,SLA_QUOTE_ORDER_ISSUE_P3,72,2024-05-06 03:31:00,1,0,0
TICK_000215,2024-07-20 21:30:00,2024-07-21 11:48:00,opportunity_update,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,3.1,14.3,SLA_OPPORTUNITY_UPDATE_P2,24,2024-07-21 21:30:00,1,0,0
TICK_000216,2024-03-15 14:27:00,2024-03-19 07:33:00,data_quality,P3,finance,Order Ops,Sales Ops,manual_picklist,,1,6.5,12.5,89.1,SLA_DATA_QUALITY_P3,72,2024-03-18 14:27:00,0,1,0
TICK_000217,2024-01-22 17:26:00,2024-01-23 11:02:00,opportunity_update,P2,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.2,17.6,SLA_OPPORTUNITY_UPDATE_P2,24,2024-01-23 17:26:00,1,0,0
TICK_000218,2024-01-27 09:41:00,2024-01-30 01:46:59,lead_routing,P3,sales_rep,Sales Ops,Sales Ops,manual_picklist,,0,0.0,2.3,64.1,SLA_LEAD_ROUTING_P3,72,2024-01-30 09:41:00,1,0,0
TICK_000219,2024-05-02 11:34:00,2024-05-08 17:10:00,account_ownership,P4,marketing_ops,Order Ops,Sales Ops,manual_picklist,,1,33.0,41.1,149.6,SLA_ACCOUNT_OWNERSHIP_P4,120,2024-05-07 11:34:00,0,1,0
